ID,DATA,TITULO,EMPRESA,LOCAL,LINK,DESCRICAO
software-architect-production-support-brazil-at-ci-t-3728078887,2023-10-17,"Software Architect - Production Support, Brazil",CI&T,Brasil,https://br.linkedin.com/jobs/view/software-architect-production-support-brazil-at-ci-t-3728078887?refId=4tbCN4k1UGz4TShlLrg3tg%3D%3D&trackingId=t8SAh%2BZBPxCmUtUJsi3hbQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,"We partner with the world’s most valuable brands to build digital solutions that transform businesses. As a digital native, we bring a 28-year track record of accelerating business impact through complete and scalable digital solutions. With a global presence of 6,500+ professionals in strategy, research, data science, design, and engineering, we unlock top-line growth, improve customer experience, and drive operational efficiency.

Position Overview

As a Technical Leader within the Level 2 & 3 Production Support Team, you will play a critical role in ensuring the stability and reliability of our clients IT systems and applications. You will lead a team of Level 2 & 3 support analysts, providing technical guidance, fostering collaboration, and driving continuous improvement initiatives to optimize system performance and minimize downtime.

Key Responsibilities

Team Leadership:

Provide leadership and mentorship to a team of Level 2 & 3 production support analysts.
Foster a collaborative and high-performance culture within the team.
Set clear objectives and performance expectations for team members.

Technical Expertise

Act as a subject matter expert in the organization's systems, applications, and technologies.
Troubleshoot complex technical issues escalated from Level 1 support, providing guidance and solutions.
Stay updated on industry best practices and emerging technologies to drive improvements in support processes.

Incident Management

Lead the resolution of critical incidents, ensuring timely and effective responses to minimize system downtime.
Collaborate with Level 3 support and development teams to resolve complex issues and implement permanent solutions.
Identify trends and recurring issues to proactively address root causes.

Documentation And Knowledge Sharing

Maintain a knowledge base of common issues, resolutions, and best practices.
Promote knowledge sharing within the team to enhance collective expertise.
Ensure documentation is up-to-date and accessible to all team members.

Process Improvement

Continuously assess and enhance production support processes to increase efficiency and reduce response times.
Implement and refine incident management and escalation procedures.
Collaborate with cross-functional teams to streamline support workflows.

Stakeholder Communication

Communicate effectively with stakeholders, including client leadership, to provide updates on support activities and incident resolutions.
Manage customer expectations and provide a high level of customer service.

Qualifications

Proven experience in a technical support or production support role, with leadership experience.
Strong technical skills and expertise in relevant technologies and systems. (react, node, graphql)
Excellent problem-solving and analytical abilities.
Effective communication and interpersonal skills.
Ability to work collaboratively in a fast-paced, dynamic environment.
Strong commitment to continuous improvement and proactive problem-solving.

CI&T is an equal-opportunity employer. We celebrate and appreciate the diversity of our CI&Ters’ identities and lived experiences. We are committed to building, promoting, and retaining a diverse, inclusive, and equitable company and culture focused on creating a better tomorrow.

At CI&T, we recognize that innovation and transformation only happen in diverse, inclusive, and safe work environments. Our teams are most impactful when people from all backgrounds and experiences collaborate to share, create, and hear ideas.

We strongly encourage candidates from diverse and underrepresented communities to apply for our vacancies."
regional-inventory-planner-latam-hybrid-at-stryker-3741762892,2023-10-17,Regional Inventory Planner LATAM (Hybrid),Stryker,"São Paulo, SP",https://br.linkedin.com/jobs/view/regional-inventory-planner-latam-hybrid-at-stryker-3741762892?refId=4tbCN4k1UGz4TShlLrg3tg%3D%3D&trackingId=LickoPxNXwds8qjMEUIWqA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,"As a member of our Supply Chain team, you will make a daily impact on the lives of others. Apply today and you will get a chance to work with high-functioning, driven people who all have the same mission of making healthcare better. Plus, we have an award-winning culture and were recently named one of the World's Best Workplace by Fortune!

Who We Want

Data managers. People who enjoy compiling, organizing and consolidating large volumes of data and reports.
Business-oriented evaluators. People who effectively interpret information to demonstrate the effects of business initiatives, regulation and industry trends for sales, management and leadership teams.
Strategic thinkers. People who enjoy analyzing data or trends for the purposes of planning, forecasting, advising, budgeting, reporting, or sales opportunities.
Collaborative partners. People who build and leverage cross-functional relationships to bring together ideas, information, use cases, and industry analyses to develop best practices.
Analytical problem solvers. People who go beyond just fixing to identify root causes, evaluate optimal solutions, and recommend comprehensive upgrades to prevent future issues.

What You Will Do

Main objective

Regional Inventory Management Associate Manager is responsible for leading Inventory Management process and activities within LatAm. This role serves as the leader that drives the continuity or regional supply planning process through inventory strategies in alignment with the strategies and processes defined by the global COE Inventory Management.

Critical success factors / key deliverables:

Inventory Management
Definition of actions in order to avoid increase of E&O.
Anticipate and mitigate risks through a robust inventory projection process.
Challenge demand and supply planning process in order to achieve the highest accuracy in safety stock policy.
Definition of Regional Inventory Policy.
Actively participate in financial reviews with finance team to discuss inventory health and inventory levels.
Definition of formal processes and procedures.
Inventory Investment – Decision Making Process Data-Driven
Encourage data-driven decisions regarding inventory investment trough business analytics capabilities across the region.
Challenge of risky purchases or inventory investments.
Definition of require number of implant and instrumental kits that ensure the service level and business profitability.
Challenge safety stock definition to ensure the investment in top performers.
Allocation Process
Manage and mitigate the Supply Constraints Impact across the country.
Manage Regional Allocation Process, to ensure the highest profitability.
Desing, generate and provide friendly-user tools for Country Allocation Process.
Inventory Visibility & KPIs
Creation of required dashboards (added value) to enable the Inventory Visibility (Deep Dive) across the region to promote sound and timely data-driven decisions.
Develop KPIs for Inventory Management and aligning KPIs with operations management across the region.
Data Visibility Tools maintenance trough updating dashboards and constant upgrading.
Lead the accountability across the region towards Inventory KPIs for operational excellence and profitability increase.
Ensure and support the development of hard and soft skills of the team
Facilitate an executive summary to Regional Integrated Planning Manager – monthly basis.
Leadership and support in Finance and Sales discussions.
Responsible for developing Inventory Acumen of stakeholders.
Keep the assertive communication with the team members to detect needs and provide the required support.
Responsible for developing Business Analytics Capabilities across Regional Integrated Planning Team, setting direction.

What You Need

Degree level in Business / Engineering / Supply Chain Management/Data Science preferred.
APICS accredited or professional supply chain accreditation highly preferred.
S&OP/IBP formally accredited [e.g. Oliver Wight] highly preferred.
Proficient in verbal, written English, Spanish and Portuguese.

Qualifications & experience:

Experience in / Sales / Planning / Supply Chain experience, preferably in the medical devices industry or other highly regulated environment.
Experience in managing and deploying organizational capabilities.
Experience in driving and sustaining transformational change.

About Stryker

Stryker is one of the world’s leading medical technology companies and, together with our customers, is driven to make healthcare better.

The company offers innovative products and services in Medical and Surgical, Neurotechnology, Orthopedics, and Spine that help improve patient and healthcare outcomes. Alongside its customers around the world, Stryker impacts more than 100 million patients annually.

More information is available at stryker.com

R505592"
data-architecture-specialist-s%C3%AAnior-bigdata-at-geekhunter-3741938864,2023-10-17,Data Architecture Specialist Sênior BigData,GeekHunter,"São Paulo, SP",https://br.linkedin.com/jobs/view/data-architecture-specialist-s%C3%AAnior-bigdata-at-geekhunter-3741938864?refId=4tbCN4k1UGz4TShlLrg3tg%3D%3D&trackingId=PWEMSHnefovmjPmfO6oZjA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,"Esta é uma vaga de um cliente da GeekHunter, candidate-se para ter acesso às informações completas sobre a empresa.

Atuar na área de plataformas de Big Data & AI, desenvolvendo soluções

avançadas para desafios da área e da empresa;

Colaborar com uma equipe multidisciplinar onde sua expertise em

modelos de inteligência artificial ajudará a extrair informações de todas

as nossas fontes de dados;

Propor ideias para soluções eficazes e criativas a diversos desafios da

área e da empresa, tanto no ponto de vista técnico, quanto de negócio;

Interagir com várias áreas estratégicas para entender e participar da

tomada de decisões;

Trabalhar no desenvolvimento de soluções de produtos inovadores,

envolvendo grandes volumes de dados e aprendizado de máquina, para

atender nossos consumidores e anunciantes;

Estar sempre se desenvolvendo tecnicamente e profissionalmente,

utilizando as melhores práticas de desenvolvimento de software;

Python e bibliotecas de ML (Scikit-learn, Pytorch, Tensorflow, Pandas,

Numpy, etc);

Algoritmos de Machine Learning (classificação, regressão, clustering);
Vivência com ferramentas e ecossistema de Big Data (Spark, família

Hadoop, etc);

Técnicas diversas de Natural Language Processing, inclusive

embeddings.

Conhecimento de Large Language Models(LLMs) e ténicas de

fine-tuning

Conhecimento de deploy de LLMs

Conhecimentos Diferenciais, Mas Não Obrigatórios

Experiência de desenvolvimento back-end com Ruby on Rails ou Django

(Python);

Banco de dados In-Memory (REDIS)
Streaming de dados (Spark Streaming, Storm, etc);
Sistemas de mensageria (Kafka, ActiveMQ, NiFi, etc);
Plataformas de fluxos de dados (Airflow, Azkaban, etc);
ETL/ELT;
Inglês Avançado (leitura e escrita).

Habilidades Obrigatórias

BigData
Python

Habilidades Desejáveis

Machine learning

A vaga aceita trabalho remoto?

Não"
first-line-manager-apptio-sales-at-ibm-3737407579,2023-10-17,First Line Manager- Apptio Sales,IBM,"São Paulo, SP",https://br.linkedin.com/jobs/view/first-line-manager-apptio-sales-at-ibm-3737407579?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=tvyaJp5U52rZKMIeUbzxMw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,"664776BR

Introduction

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities

Introduction

Apptio solutions from IBM help organizations make smart decisions as they analyze, plan, optimize, control, and collaborate on investments that will transform the IT operating model. Our fast-paced team prides ourselves on teamwork to grow our customer base and help customers achieve success.

As a First Line Manager for the Apptio Commercial Sales Team, you will establish a transparent, results-orientated culture, anticipating, and identifying best practices and inhibitors to accelerate business outcomes and drive performance across the your territory. You will help hire, train, and build the Apptio business in the Commercial market segment for your territory. You will own the results of your work.

Our sales environment is fast-paced and supportive. Always connected to a wider team, you'll be surrounded by other leaders and colleagues who care about your success.

Your Role And Responsibilities


Inspire and motivate your team to perform at their full potential
Track, manage and coach to leading indicators and KPIS for pipeline creation and deal progression
Review sales calls and coach reps to improve performance
Enforce and coach to existing Apptio sales playbook and processes
Work with senior leadership to experiment and improve on existing sales tactics and methods
Identify and act upon areas of improvement. Get one step better every day
Create and run a weekly and monthly management system to identify and correct gaps, improve performance, and accurately forecast your business to senior leadership
Identify and effectively communicate market and product trends to Product Management
Work with marketing and SDR team to ensure appropriate marketing assets and inbound leads to support pipeline generation
Work with our partner eco-system to scale the motion
Win new clients. Own and exceed quota for your assigned territory


Todas as nossas vagas são elegiveis para pessoas com deficiências ou reabilitadas do INSS

Required Technical and Professional Expertise


Experience as a first line manager in a sales function
Demonstrated success owning and executing full sales cycles
High degree of technical acumen
Growth mindset
Experience working with cloud technologies, FinOps, or other applicable enterprise software
Excellent people, communication, and collaboration skills, with a proven record of senior leadership networking, and influencing throughout the successful closure, and post-closure expansion of complex technology sales cycles.


Preferred Technical And Professional Expertise


Experience working in and with a structured selling system (Sandler, MEDDIC, Force Management)


About Business Unit

IBM Software infuses core business operations with intelligence—from machine learning to generative AI—to help make organizations more responsive, productive, and resilient. IBM Software helps clients put AI into action now to create real value with trust, speed, and confidence across digital labor, IT automation, application modernization, security, and sustainability. Critical to this is the ability to make use of all data, because AI is only as good as the data that fuels it. In most organizations data is spread across multiple clouds, on premises, in private datacenters, and at the edge. IBM’s AI and data platform scales and accelerates the impact of AI with trusted data, and provides leading capabilities to train, tune and deploy AI across business. IBM’s hybrid cloud platform is one of the most comprehensive and consistent approach to development, security, and operations across hybrid environments—a flexible foundation for leveraging data, wherever it resides, to extend AI deep into a business.

Your Life @ IBM

In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.

Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.

Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.

Are you ready to be an IBMer?

About IBM

IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business. At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement

For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
data-science-junior-h%C3%ADbrido-s%C3%A3o-paulo-at-propz-3741949368,2023-10-17,Data Science Junior - (Híbrido/São Paulo),Propz,Brasil,https://br.linkedin.com/jobs/view/data-science-junior-h%C3%ADbrido-s%C3%A3o-paulo-at-propz-3741949368?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=zyRDTB5hN%2BA1k8LzAaG1cA%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,"A Propz é uma empresa de CRM e Inteligência Analítica que atua como parceira estratégica de Varejistas apoiando-os a se apropriar, digitalizar e monetizar o seu maior ativo: fluxo recorrente de consumidores.

Somos pioneiros na aplicação de tecnologias que entendem, predizem e influenciam o comportamento de consumo em tempo real e de forma automatizada.

Queremos construir a mais poderosa máquina de relacionamento com o cliente com a capacidade de aprender, adaptar e agir, independente de controle humano.

O Time de Data

Aqui levamos os dados a sério. Afinal de contas, Inteligência Artificial faz parte do nosso core business! Fazer parte do nosso time de Data Science é saber que lidamos com problemas todos os dias e somos apaixonados por eles. Nada de se basear em códigos de prateleira: aqui estamos atrás de desafios que nos tornam melhores e buscamos soluções que impactam diretamente o nosso negócio. Para isso, contamos com um time multidisciplinar e internacional e temos a infraestrutura necessária para analisar os dados, gerar insights e entregar valor para a empresa como um todo.

Quem é o candidato que buscamos?

Procuramos uma pessoa com pensamento analítico para resolução de problemas, que entenda do negócio, que seja capaz de implementar soluções técnicas e gerar insights baseados em dados. Que seja apaixonado por tecnologia e da cultura faça você mesmo. Você comporá o time de Data Science, participando efetivamente com um time multidisciplinar e internacional

Principais Desafios

Realizar atendimento aos parceiros da Propz e colaboradores, garantindo a continuidade do uso da plataforma CRM e suas funcionalidades, através de canais de comunicação diversos (plataforma service desk, e-mail, videoconferência e outros);
Atender aos chamados, através do registro e follow-up contínuo das tarefas junto a equipes internas da Propz, e externas (clientes varejistas);
Capturar oportunidades de melhoria nos fluxos de atendimento, no software e apresentar através de propostas ao time;
Participação ativa nas reuniões de dentro e fora da área sempre com foco na excelência ao atendimento ao cliente.
Garantir a qualidade do atendimento, assegurando precisão nas informações que serão transmitidas aos clientes internos ou externos.
Avaliação e análise de códigos e modelos de Data Science afim que garantir funcionamento adequado da solução.
Análise crítica dos relatórios e indicadores da área.
Lógica de programação;;
Experiência em linguagem de programação (Python, R, SQL ou correlatas);
Contato com equipes internas nacionais e internacionais para desenvolvimento e levantamento de requisitos;
Documentação e suporte sobre os produtos analíticos desenvolvidos a equipes internas e externas
Experiência com uso de software de gestão de tickets/chamados;
Pacote office - Intermediário;
Formação em Engenharia de Computação, Ciência de computação, Estatística ou correlatas;
Inglês - Intermediário


Será um diferencial...

Experiência com análises de dados;
Ter passagem por ambientes de startup ou empresas de tecnologia;
Conhecimentos em metodologias ágeis;
Experiência com uso de softwares de CRM;


O que você vai encontrar na Propz

Plano de Saúde;
Plano Odontológico;
Seguro de Vida;
Benefício Flexível (VA, VR, Home-Office);
Dress-code casual;
Hibrido (São Paulo);
Day-off no seu aniversário;
Benefícios de Bem-estar;
Curso de inglês.


Nada de ficar entediado! Aqui temos um ambiente desafiador, onde aprendemos e melhoramos todos os dias.

Aqui na Propz acreditamos na força da diversidade. Todo o nosso processo seletivo é feito sem distinção de raça, religião, gênero, nacionalidade, deficiência, orientação sexual, idade ou qualquer outra."
cientista-de-dados-jr-at-casa-do-construtor-3741978560,2023-10-17,Cientista de Dados JR,Casa do Construtor,"Rio Claro, SP",https://br.linkedin.com/jobs/view/cientista-de-dados-jr-at-casa-do-construtor-3741978560?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=MEnCP0NOIAQYWvW76V6dBg%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,"Somos a maior rede de locação de equipamentos para construção civil, limpeza e jardinagem da América Latina!

Temos mais de 600 lojas distribuídas por todo o Brasil 🇧🇷 (ah! E também no Paraguai 🇵🇾 e Uruguai 🇺🇾), todas com objetivo de tornar a vida dos nossos clientes mais fácil.

Aqui valorizamos qualidades como ser legal com o próximo, disposição para assumir riscos, ter senso crítico, ser comunicativo(a) e não ter medo de muito, muito trabalho 💪🏽!

Além disso, somos uma equipe inclusiva e estamos de braços abertos para receber você! 🫱🏻‍🫲🏾

Se identificou com a gente? Então dê uma olhada nos requisitos para a vaga 👀

Responsabilidades e atribuições

Coletar grandes quantidades de dados não-estruturados e transformá-los em um formato mais utilizável;
Resolver problemas de negócios usando técnicas orientadas por dados;
Trabalhar com uma variedade de linguagem de programação, incluindo Python, SAS, algum software de Geomarketing;
Atuar com uma variedade de linguagem de programação, incluindo Python, SAS, algum software de Geomarketing;
Procurar por ordem e padrões nos dados, além de identificar tendências que podem ajudar no resultado da empresa;
Produzir modelos estatísticos e preditivos.


Requisitos e qualificações

Formação superior completa ou cursando em Matemática, Estatística, Ciência de Dados ou áreas correlatas;
Experiência na área de análise de dados;
Conhecimentos em matemática e estatística;
Habilidade com Excel e Power BI;
Residir em Rio Claro ou região - imprescindível;
Organização;
Raciocínio Lógico;
Utilização de banco de dados."
poatek-s-2024-internship-program-data-science-at-poatek-3740234920,2023-10-17,Poatek's 2024 Internship Program - Data Science,Poatek,"São Paulo, SP",https://br.linkedin.com/jobs/view/poatek-s-2024-internship-program-data-science-at-poatek-3740234920?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=5vU8zA9eRxtoEGwyQ2a6jg%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,"Data Science Intern

Who We Are

In 2021, Poatek was acquired by WillowTree, an award-winning digital product consultancy recognized as one of the fastest growing and best places to work in the United States. Now a TELUS International company, with offices across the globe, we continue to partner with the world's leading brands, such as Capital One, HBO, PepsiCo, Domino's and more, to design, build, and transform their digital products and strategies. We're looking to grow our Poatek offices in Brazil with top talent excited to collaborate with team members across the globe to deliver innovative solutions for our clients.

Location and Flexibility

This is a hybrid role, which we've termed Work from Near (WFN). This model requires the ability to work on-site from our São Paulo - SP office throughout the week based on team needs, while still providing the flexibility to work remotely on other days. Our WFN culture is designed to foster in-person innovation, collaboration, and connection with team members local and visiting from other global offices.

The Opportunity

As a Data Science Intern at Poatek, you'll make an impact on our organization by working alongside a passionate team, learning and developing your love for data.

Responsibilities

Being open to learn and develop yourself with the latest Data Science tools
Being a team-player and helping the company succeed
Working on our projects and contributing with your own creations.

Qualifications

Being a Higher Education student in Technology or Engineering
Studying from the 3rd semester (at the moment of application)
Have availability of 30 hours a week and at least 1 year for the internship
Have availability to work in person twice a week at our São Paulo, SP, office.
The internship hours are flexible and can be adjusted to your routine, as long as you can internship for 6h every week day and be present in office at least 2 days/week.
Intermediate to Advanced English level. If you're not sure about your English level, don't give up. Take a quick leveling test (10min), and we will analyze your case.

Why Poatek?

Besides being part of an innovative consultancy company with an international culture, you will have:

Paid Internship: R$ 2.100/month
Meal voucher - R$ 45/day
Transportation Assistance
Courses Assistance - R$ 200 caju card
Health insurance plan
Dental plan
Health assistance - R$ 150 Caju card
Assistance for cultural activities - R$ 100 Caju card
Gympass
Flexible working hours in a hybrid work modality

Equality is a principle here at Poatek. We are committed to building an inclusive team that represents a variety of backgrounds, perspectives, beliefs, and experiences. Therefore we provide equal employment opportunities to all employees and applicants regardless of race, color, religion, gender identity, sexual orientation, national origin, age, or disability.

We will only use the information you provide to process your application and to produce tracking statistics. Since we do not request personal data deemed sensitive, we ask you to abstain from sharing those information with us.

For more information on how we use your information, see our Privacy Policy."
coletor-de-dados-at-trabalhabrasil-3740861358,2023-10-17,Coletor de Dados,TrabalhaBrasil,Brasil,https://br.linkedin.com/jobs/view/coletor-de-dados-at-trabalhabrasil-3740861358?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=A6kn2Uqpz3jCpYDP03hlCw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,"Cientista de dados: temos novas vagas para vocês também. Tem interesse em avaliar novos desafios? Venha conhecer nossas oportunidades, e fazer parte do melhor time."
analista-de-estrat%C3%A9gia-de-clientes-j%C3%BAnior-at-caixa-vida-e-previd%C3%AAncia-3741695022,2023-10-17,Analista de Estratégia de Clientes Júnior,Caixa Vida e Previdência,"São Paulo, SP",https://br.linkedin.com/jobs/view/analista-de-estrat%C3%A9gia-de-clientes-j%C3%BAnior-at-caixa-vida-e-previd%C3%AAncia-3741695022?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=4cDsR2cWwQNbUYlMMVqwwQ%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,"A Caixa Vida e Previdência tem uma grande variedade de seguros de vida, planos de previdência e prestamista. Por aqui, trabalhamos com soluções de todos os tipos e custos para atender diferentes perfis de clientes. Afinal, o nosso propósito é cuidar das famílias brasileiras. Diariamente, olhamos para o Brasil para entender o presente e contribuir com o planejamento do futuro.

A CVP existe para quem quer complementar a aposentadoria, garantir a faculdade dos filhos, comprar a casa própria e para talentos que querem embarcar em uma nova jornada profissional em direção ao sucesso.

A vaga para Analista de Estratégia de Clientes Júnior está aberta para fortalecer o nosso time Estratégia de Clientes. Se você é uma pessoa que reconhece o valor de cuidar dos brasileiros e quer crescer com a Caixa Vida e Previdência, vem que as portas estão abertas.

Inscreva-se agora! ✨

Responsabilidades e atribuições

Como Analista de Estratégia de Clientes Júnior, você será responsável por:

Orquestrar e construir réguas de comunicação com o cliente em conjunto com o nosso time de CX, trazendo uma visão analítica e garantindo o end to end do processo: Diagnóstico e objetivo, alinhamento com áreas parceiras, abertura de briefing, implantação na ferramenta de CRM e acompanhamento dos resultados;
Construir o calendário de ações de rentabilização de clientes no curto prazo, definindo a estratégia das campanhas, público alvo, valuation, sugestão de canais de comunicação e acompanhamento dos impactos gerados;
Gerar estudos para encontrar oportunidades de acelerarmos o LTV do cliente, em todas as etapas do ciclo de vida: Aquisição, Engajamento e Retenção;
Suportar o time e áreas parcerias com a estratégia de segmentação e qualificação de público, além de estar sempre buscando novas formas de abordar este assunto (modelos estatísticos, machine learning, clusterização);
Construir e atualizar os relatórios de clientes e despesas, propondo novas visões e fornecendo insights a partir dos números gerados;
Preparar materiais executivos para fóruns estratégicos e gerenciais, apoiando os demais membros do time neste assunto;
Automatizar processos e rotinas da área, buscando maximizar a eficiência operacional.


Requisitos e qualificações

Conheça os requisitos antes de se candidatar:

Ensino Superior Completo (ou em fase final) em Administração, Engenharias, Economia, ou correlatas;
Atuação com estratégias de CRM: réguas de comunicação, segmentação e qualificação de público;
Ter atuado na construção de estudos analíticos para aumentar a atração de novos clientes, engajamento e redução de churn;
Forte capacidade analítica e conhecimento de ferramentas de analytics e data viz (SQL e Power BI);
Atuação na construção de acompanhamentos em Power BI e geração de insights;
Forte capacidade de comunicação e relacionamento;
Conhecimento avançado do Pacote Office (principalmente Excel);
Conhecimentos em python e atuação com ferramentas de CRM (Sales Force, Dynamics...) serão considerados diferenciais;
Vivência com construção de apresentações executivas e gerenciais será considerado diferencial.


Informações adicionais

Estes são os nossos benefícios:

Participação nos Lucros

Após atingir as metas, merecemos um pagamento adicional, né?

Horário flexível

Você poderá chegar das 8h até as 10h e sair das 17h até as 19h.

Vale Alimentação e Refeição

Um cartão para mercado e outro para almoçar com os colegas de trabalho. Se preferir, você pode receber os dois valores em um só cartão.

Gympass

Saúde é o que interessa! Colaboradores da CVP usam Gympass Gold sem custo.

Vale transporte

É só informar o seu itinerário diário para receber o benefício.

Plano de saúde

Sem coparticipação e sem desconto mensal para você cuidar da sua saúde e de seus dependentes.

Plano odontológico

Vamos celebrar as nossas conquistas e sair na foto com um sorriso bem bonito.

Auxílio Farmácia

Conte com o aplicativo Vidalink para conseguir descontos em milhares de farmácias.

Auxílio creche e babá

Ajuda de custo para sua criança ficar em boas mãos enquanto você trabalha.

Seguro de vida

Benefícios para você e sua família, principalmente nos momentos mais difíceis.

Seguro-viagem

Para suas viagens nacionais e internacionais, garantimos um seguro totalmente sem custo.

Plano de previdência

A Caixa Vida e Previdência contribui com a mesma porcentagem que você, respeitando o limite de 2% a 12%.

Kit maternidade

Novas mamães e novos papais recebem um presente da Caixa Vida e Previdência.

Licença maternidade

São até 180 dias de licença. A CVP aderiu ao Programa Empresa Cidadã.

Licença paternidade

Aqui na CVP, papais podem aproveitar um tempinho a mais os primeiros dias do bebê."
coletor-de-dados-at-trabalhabrasil-3740873183,2023-10-17,Coletor de Dados,TrabalhaBrasil,"Porto Alegre, RS",https://br.linkedin.com/jobs/view/coletor-de-dados-at-trabalhabrasil-3740873183?refId=VPH0B%2FRPxejGtbtyLG99Sg%3D%3D&trackingId=1iRgi7kREOtTpevgyAiW0A%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,"A pix force foi fundada em 2015 e, de lá pra cá, desenvolve soluções utilizando tecnologias de visão computacional inteligência artificial e machine learning . Nossos projetos e soluções transformam dados e imagens em informações valiosas para os clientes através da interpretação automática de imagens e vídeos.

O nosso time de pix whiz z é formado de profissionais especializados em diversas áreas de conhecimento. A palavra-Chave para trabalhar conosco é inovação . Se você se considera um profissional inovador, então você tem tudo para se tornar parte da nossa equipe.

O Jeito Pix De Ser

Quando um pix whizz pede ajuda, fazemos o possível para colaborar

Sempre falamos quando algo não está bom e sugerimos melhorias

Somos inovadores nos projetos, nas ideias e nos processos. Não deixamos de fazer por medo de errar

Estamos em constante desenvolvimento e evolução, respeitamos as diferenças e o tempo de cada um

Somos protagonistas da história da pix, juntos seremos os melhores do mundo!

Atividades

Análise exploratória de dados.

Programação e modelagem de dados.

Graduação em engenharias, sistemas de informação, ciência da computação, ciência de dados, matemática, estatística ou áreas correlatas.

Conhecimento em fundamentos de estatística.

experiência em banco de dados.

Conhecimento em linguagem python.

Conhecimento de machine learning."
