ID,DATA,TITULO,EMPRESA,LOCAL,LINK,DESCRICAO
cientista-de-dados-pleno-at-paran%C3%A1-banco-s-a-3752307474,2023-11-07,Cientista de Dados Pleno,Paraná Banco S/A,"Curitiba, PR",https://br.linkedin.com/jobs/view/cientista-de-dados-pleno-at-paran%C3%A1-banco-s-a-3752307474?refId=XRWzTj6j1XW5roNFbSN47g%3D%3D&trackingId=lUl6VQ%2Fg8YbptbM8muEx5A%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,"Com mais de 40 anos de história, somos pioneiros e especialistas no segmento de empréstimos consignados. E também, em investimentos de renda fixa e variável com o Paraná Banco Investimentos.

Atualmente, temos 20 lojas próprias e mais de 120 correspondentes exclusivos, além quase 600 colaboradores. Os nossos PBs estão espalhados por todo o Brasil!

Oferecemos empréstimos com segurança e transparência para quem deseja quitar dívidas maiores, investir em algo ou realizar um sonho. Com o propósito transformar soluções financeiras em sorrisos!

E o que nos torna especiais?

Somos apaixonados pelo sorriso: Buscamos as melhores experiências para os nossos clientes, valorizamos as pessoas e somos apaixonados pela empresa.
Somos inovadores e buscamos simplicidade: Testamos, aprendemos e pensamos sempre em melhorias contínuas.
Somos flexíveis e promovemos mudanças.
Somos guiados por dados: Os nossos objetivos são claros, se não podemos medir, não podemos fazer. Somos direcionados pela eficiência e aproveitamos ao máximo os recursos disponíveis.

Nossas vagas são destinadas à todas as pessoas! Sem distinção de gênero, raça, cor, idade, orientação sexual ou etnia.

Como será o seu dia a dia?

O Cientista de dados irá apoiar o Paraná Banco no uso de dados para a solução de problemas de negócio. Realizando projetos de Machine Learning do início ao fim, desde a análise exploratória até a identificação e implementação da melhor abordagem para a solução do problema. Além de projetos novos o Cientista vai acompanhar os projetos atuais validando os indicadores técnicos e de negocio, acompanhando a degradação do modelo e fazendo melhorias sempre que possível.

O que eu preciso ter ou saber?

Experiência em função relacionada a ciência de dados e/ou - estatística;
Conhecimento aprofundado de machine learning: Tratamento de dados desbalanceados, modelos clássicos e avançados de machine learning, modelos não supervisionados, técnicas de ensemble e NLP;
Conhecimento em estatística: testes de hipóteses, dimensionamento de amostra;
Experiência em Python intermediário e SQL avançado;
Experiência em validação de modelo;
Exploração de dados, feature engineering, tunning de hiperparâmetros, criação de datasets para modelagem;
Serving de modelos;
Ferramentas de controle de versionamento (Git);
Experiência com Big Data (Spark, Hive).

Vamos Gostar De Você Tiver

Séries temporais, métodos de otimização e pesquisa operacional;
Experiência em projetos de ciência de dados no mercado financeiro;
Experiência com automação do pipeline de Data Science (Airflow, Databricks).

Por que escolher sorrir com o PB?

🍞 Vale Alimentação e Vale Refeição (Sem descontos!)

🚌 Vale-transporte (Se necessário)

💊 Plano de Saúde e Odontológico

📝 Parcerias com restaurantes, universidades, rede de turismo e escolas de idiomas

👴 Previdência Privada

💬 Atendimento Psicológico

💉 Campanhas de vacinação

🔒 Seguro de vida

📋 Serviço social

📚 PB Academy e Qulture Rocks

🎁 Day Off no mês de Aniversário

🏋️ Gympass

💰 Participação de lucros (PLR)

👶 Auxílio creche ou Auxílio Babá

👚 No dress code: você pode se vestir como preferir!

⌚ Horário semiflexível

🏬 Em nossa sede presencial você encontrará: Área de convivência, espaço para amamentação, fliperama, mesa de sinuca e de PingPong.

🏆 Programa de indicação de talentos

Confira mais detalhes dos nossos benefícios aqui: Guia de Benefícios

Vagas afirmativas

Todas as nossas vagas são abertas para a diversidade e a inclusão! São iniciativas do Paraná Banco e PB Tech, que buscam promover um ambiente mais acolhedor, diverso e inclusivo para todos. Faz parte da nossa cultura, respeitar e valorizar as diferenças que nos movem e contribuem para nossa evolução.

São muitos os desafios que temos pela frente e acreditamos que a diversidade nos aproxima, a cada dia que se passa, do nosso grande sonho: sermos o melhor consignado do Brasil!

LGPD

O Paraná Banco e a PB Tech possuem uma política de segurança e transparência no tratamento de dados das pessoas envolvidas em nossos processos seletivos. Todas as informações dos candidatos são rigorosamente tratadas de acordo com a LGPD e a Política de Privacidade.

Ficou com dúvidas? Acesse o nosso Código de Ética.

Mais sobre o Paraná Banco

Fique por dentro de todas as nossas atividades e cultura pelo Instagram: @eusoupb
Página de carreira
LinkedIn
Glassdoor

Acreditamos numa empresa inclusiva e diversa, por isso, todos são bem-vindos.

Se identificou? Compartilhe o seu perfil e venha sorrir com a gente."
cientista-de-dados-machine-learning-e-vis%C3%A3o-computacional-at-picsel-3752320164,2023-11-07,Cientista de Dados (Machine learning e Visão Computacional),Picsel,Brasil,https://br.linkedin.com/jobs/view/cientista-de-dados-machine-learning-e-vis%C3%A3o-computacional-at-picsel-3752320164?refId=XRWzTj6j1XW5roNFbSN47g%3D%3D&trackingId=DrUFAV5vVDF2tuL23s0Biw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,"Atividades

Criar e desenvolver soluções para resolução de problemas em larga escala no setor de seguros agrícolas, utilizando algoritmos de Machine Learning;
Padronização e sistematização de bases de dados de imagens para utilização em modelos de Machine Learning;
Pré-processamento de imagens envolvendo espaços de cores, métodos de segmentação de imagens, combinação de bandas e remoção de ruídos;
Desenvolvimento, operacionalização e manutenção de modelos de Machine Learning.

Requisitos

Formação concluída em Ciência da Computação/Engenharia da Computação/Sistemas de Informação ou cursos afins;
Doutorado ou 5 anos de experiência na área após a conclusão da graduação;
Experiência com técnicas de Machine Learning;
Experiência com visão computacional;
Experiência em fotogrametria;
Conhecimento em Keras, PyTorch e TensorFlow - Domínio em Python;
Conhecimento em MLOps;
Inglês avançado (leitura técnica).

Quem Somos

💡A Picsel é uma empresa nascente que está revolucionando a forma como se analisa o risco agrícola no Brasil. Demos o pontapé inicial em 2020, mas nossa equipe já tem décadas de experiência na área. Naturalmente precisamos trazer mais gente boa para nos ajudar a realizar e sonhar cada vez mais alto.

😎 O resultado? Soluções ágeis, capazes de unir inteligência e inovação para simplificar as operações de seguros não só para as companhias seguradoras, como também para os seus clientes e parceiros. Criamos uma plataforma completa de seguro agrícola, através dela é possível cotar, contratar, monitorar e regular sinistros, tudo de forma digital."
futurai-estagio-em-data-science-at-futurai-3759671326,2023-11-07,Futurai - Estagio em Data Science,Futurai,"Vitória, ES",https://br.linkedin.com/jobs/view/futurai-estagio-em-data-science-at-futurai-3759671326?refId=XRWzTj6j1XW5roNFbSN47g%3D%3D&trackingId=eWV%2BpIcDmFpjjiwwS2EmLg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,"Estamos buscando um Estagiário Data Science para atuar conosco na Futurai!

Vem transformar a indústria!

#VemSerFuturai

Responsabilidades e atribuições

Descrição detalhada:

Dar suporte à criação de modelos de Machine Learning
Acompanhar a performance dos modelos de Machine Learning
Automatizar processos
Trabalhar em equipe com outros membros da equipe de desenvolvimento de software
Resolver problemas de forma criativa e eficiente


Requisitos e qualificações

Como requisito básico, você deve ter:

Familiaridade com linguagem Python;
Graduação em andamento em Engenharias, Sistemas de informação, Ciência da computação e afins.


Você se destaca se tiver:

Domínio em inglês;
Conhecimento sobre processos industriais;
Familiaridade com ferramentas de versionamento de código;
Familiaridade com Docker;


Informações adicionais

Características da vaga:

Regime de contratação: Regular Office (Presencial).
Local de atuação: Vitória/ES
Horário flexível totalizando 30h semanais;
Modelo de Contratação: Estágio;"
est%C3%A1gio-inova%C3%A7%C3%A3o-banco-de-talentos-at-pix-force-3760196046,2023-11-07,Estágio Inovação (Banco de Talentos),Pix Force,"Porto Alegre, RS",https://br.linkedin.com/jobs/view/est%C3%A1gio-inova%C3%A7%C3%A3o-banco-de-talentos-at-pix-force-3760196046?refId=XRWzTj6j1XW5roNFbSN47g%3D%3D&trackingId=SyiLLtMb1QPrDw1O1DMbcA%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,"A Pix Force foi fundada em 2015 e, de lá pra cá, desenvolve soluções utilizando tecnologias de visão computacional, inteligência artificial e machine learning. Nossos projetos e soluções transformam dados e imagens em informações valiosas para os clientes através da interpretação automática de imagens e vídeos.

O nosso time de Pix Whizz é formado de profissionais especializados em diversas áreas de conhecimento. A palavra-chave para trabalhar conosco é INOVAÇÃO. Se você se considera um profissional inovador, então você tem tudo para se tornar parte da nossa equipe.

O Jeito Pix De Ser

Quando um Pix Whizz pede ajuda, fazemos o possível para colaborar;
Sempre falamos quando algo não está bom e sugerimos melhorias;
Somos inovadores nos projetos, nas ideias e nos processos. Não deixamos de fazer por medo de errar;
Estamos em constante desenvolvimento e evolução, respeitamos as diferenças e o tempo de cada um;
Somos protagonistas da história da Pix, juntos seremos os melhores do mundo!

Atividades

Auxiliar nas inscrições de editais, desafios e oportunidades nacionais e internacionais para a Pix Force.
Organização de documentação.
Criação de apresentação.
Participação de mentorias.
Atualização de planilhas e tabelas.

,

Noções básicas de office.
Noções básicas de inglês.
Com muita vontade de adquirir conhecimento em diferentes áreas.
Superior em andamento em cursos de engenharia ou tecnologia."
analista-de-dados-at-funda%C3%A7%C3%A3o-mt-3759696791,2023-11-07,Analista de Dados,Fundação MT,"Rondonópolis, MT",https://br.linkedin.com/jobs/view/analista-de-dados-at-funda%C3%A7%C3%A3o-mt-3759696791?refId=edQCLaiW1sCCVCaqtSKaWg%3D%3D&trackingId=LSD%2BvCT2n4WEpdbAzYmn4Q%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card,"Descrição

Atuar dando suporte na área de Pesquisa de Ciências de Dados da Fundação Mato Grosso;Vaga disponível para PCD's;

Responsabilidades e atribuições

Elaborar mecanismos de organização, tratamento e análise de dados, gerando indicadores para a área de negócio; - Arquitetar, desenvolver e escalar infraestrutura para gestão de grandes volumes de dados;
Combinar conhecimento de ciência da computação, aplicações, modelagem, estatística, matemática e analytics para resolução de desafios;

Requisitos e qualificações

Engenheiro agrônomo e/ou formação de base estatística;
Vivência com Programação em Python, R, estatística experimental, banco de dados e linguagem SQL, conhecimento de bibliotecas estatísticas e de machine learning;"
analista-de-dados-at-disys-3758475546,2023-11-07,Analista de dados,DISYS,Brasil,https://br.linkedin.com/jobs/view/analista-de-dados-at-disys-3758475546?refId=edQCLaiW1sCCVCaqtSKaWg%3D%3D&trackingId=pFsxDwG%2FOAdonjPXq0Qaxg%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,"Analista de Indicadores/Dados


***Quem somos
A DISYS é uma consultoria global de origem Americana focada em talentos para complementar a equipe de tecnologia da informação de nossos clientes. Estamos presente em 10 países, com 45 escritórios ao redor do mundo. Por mais de 25 anos, a DISYS® atende indústrias e clientes globais, em diversas áreas, com a missão de atrair e reter os maiores talentos do mundo.
Hoje somos orgulhosamente reconhecidos como uma das maiores empresas de “staffing augmentation” dos Estados Unidos pela Staffing Industry Analysts (SIA). Também somos uma Minority Owner Company e nos sentimos orgulhosos de termos nascido na diversidade.
No Brasil, chegamos em 2007 e, de lá para cá, conquistamos mais de 50 clientes de diferentes setores da economia.


***O que esperar de nós
É importante que você saiba que por trás de cada movimento DISYS existem cinco valores fundamentais: colaboração, respeito, justiça, comprometimento e engenhosidade. Colaboração, justiça e respeito não são apenas palavras; comprometimento não é só um pensamento; e engenhosidade vai além de aspiração. Essas qualidades nos definem em todos os níveis, todas as parcerias e na forma como trabalhamos todos os dias. Compartilha dos mesmos valores, aqui é seu lugar!
Que tal desenvolver sua carreira conosco?
A DISYS do Brasil incentiva a DIVERSIDADE. Nossas oportunidades também estão disponíveis para candidatura de pessoas com deficiência e reabilitados.


***Nosso cliente
Esta vaga irá atender nosso cliente no segmento de varejo voltado para a indústria da beleza. Trata-se da maior franquia de cosméticos do mundo e seus serviços vão da indústria ao ponto de venda, da logística ao varejo, do laboratório ao coração das consumidoras e consumidores.


***O que esperar do seu dia a dia de trabalho
● Posição com foco em análise e previsibilidade de dados.
Contrato previsto para até fevereiro e com possibilidade de extensão.

Responsabilidades:
Coletar, limpar e organizar dados de diversas fontes para análise.
Desenvolver modelos estatísticos e algoritmos de machine learning para prever tendências e comportamentos.
Realizar análises exploratórias de dados para identificar padrões e insights.
Criar visualizações de dados claras e informativas para comunicar resultados.
Colaborar com as equipes de negócios para entender requisitos e necessidades de análise.
Avaliar a qualidade dos dados e implementar melhorias nos processos de coleta.
Manter-se atualizado sobre as melhores práticas e avanços na área de análise de dados.
Conhecimento em OKR, KPI, indicadores e gerar insights.
Conhecimentos:
Análise estatística em R, Python, domínio em excel, SQL e ferramentas de análise e dados. Fórmulas complexas, comunicação clara e assertiva com diversos stakeholders.
Trabalhar sob pressão, com temas diversos e dinâmicos ao longo do dia e ter conhecimento em modelo Ágil(Kanban e framework Scrum).
Lidar bem com demandas de curto e longo prazo e ter um bom relacionamento em equipe. Essencial para a vaga o candidato trazer um case de sucesso realizado por ele(a)."
analista-de-excel%C3%AAncia-e-inova%C3%A7%C3%A3o-s%C3%AAnior-at-ra%C3%ADzen-3759850698,2023-11-07,Analista de Excelência e Inovação Sênior,Raízen,"Piracicaba, SP",https://br.linkedin.com/jobs/view/analista-de-excel%C3%AAncia-e-inova%C3%A7%C3%A3o-s%C3%AAnior-at-ra%C3%ADzen-3759850698?refId=edQCLaiW1sCCVCaqtSKaWg%3D%3D&trackingId=fqe4G7sH0H01xohhlgUikA%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card,"Está preparado(a) para fazer parte de um time que faz a diferença, buscando oportunidades de desenvolvimento para sempre fazer mais e melhor?

Procuramos eliminar barreiras para explorar o novo, compartilhando descobertas e transformando situações difíceis em desafios para gerar valor ao longo do caminho! Nós buscamos pessoas que trabalhem colaborativamente, com uma visão integrada dos nossos negócios do dia-a-dia para resolver esses desafios.

Estamos buscando um(a) Analista de Excelência e Inovação Sênior, para compor o time do CSC em nosso escritório em Piracicaba.

Responsabilidades e atribuições

Atuar com governança das plataformas de automação (BluePrism, Power Automate, entre outros);
Buscar inovações no mercado para aumentar a produtividade do time de desenvolvimento; Sustentar automações existentes de forma a alavancar a eficiência do control room;


Requisitos e qualificações

Formação Superior Completo;
Conhecimento de plataformas de automação RPA (Blue Prism, Power Automate Apps/Platform, Ui Path e Python);
Experiência com processos de CSC (Centro de Serviços Compartilhados)


Desejáveis:

Conhecimento em Machine Learning, IA Cognitiva e Generativa, Chatbot,
Conhecimento de negócios (Fiscal, Tributário e RH)


Informações adicionais

Oferecemos diferentes formas de energia que mobilizam pessoas e potencializam negócios, hoje e amanhã. Somos líderes do setor de energia, atuando desde o cultivo da cana, com a produção de açúcar, etanol e bioenergia, até logística, distribuição e comercialização de combustíveis pela marca Shell.

https://www.facebook.com/RaizenOficial/

https://www.linkedin.com/company/raizen-sa/

Trazemos também um lembrete importante:

RESPEITO, DIVERSIDADE E INCLUSÃO NA RAÍZ DE TUDO!

Não fazemos distinção entre pessoas candidatas seja por gênero, deficiência, orientação sexual, raça/etnia, idade, origem, constituição familiar ou estética.

Acreditamos nas individualidades que te torna um indivíduo único, se você se identificou com a cultura e propósito da Raízen, vem com a gente!"
data-scientist-senior-remoto-at-zenvia-3757894348,2023-11-07,Data Scientist Senior (remoto),ZENVIA,"São Paulo, SP",https://br.linkedin.com/jobs/view/data-scientist-senior-remoto-at-zenvia-3757894348?refId=edQCLaiW1sCCVCaqtSKaWg%3D%3D&trackingId=ZNQmeMZOVwqYlHWW74kY0g%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,"Estamos em busca de um Data Scientist Senior para atuar em nossa equipe de análise de dados com foco suporte a tomada de decisão. A posição desempenhará um papel estratégico na análise de dados, atuando de maneira transversal em diferentes equipe, desenvolvendo modelagens de algoritmos de Machine Learning na criação de produtos internos que potencializem e automatizem a tomada de decisão do negócio com base em dados. Atuará junto as as demais equipes de Data Decisions que irão apoiar em todo processo da esteira de produção de dados para criação dos nossos algoritmos.

Seus desafios para fazer a diferença neste time

Liderar projetos de construção de produtos de dados, desde a coleta e preparação de dados até a implementação de modelos preditivos e análises avançadas.
Desenvolver algoritmos de aprendizado de máquina e modelos estatísticos para resolver problemas complexos.
Colaborar com equipes multifuncionais para traduzir insights em estratégias de negócios acionáveis.
Participar na identificação e implementação de ferramentas e tecnologias de análise de dados.
Orientar e mentorar membros juniores da equipe.
Comunicar resultados complexos de forma clara e eficaz a públicos não técnicos.

Todas as nossas vagas são para todos. Aqui as pessoas são únicas, respeitamos e valorizamos as diferenças.

Perfil de Humanz que buscamos:

Graduação em Estatística, Ciência de Dados, Matemática, Engenharia ou campo relacionado
Experiência comprovada em análise de dados e modelagem estatística, com ênfase em aprendizado de máquina (machine learning).
Conhecimento em PySpark
Domínio de ferramentas e linguagens de programação, como Python e SQL.
Familiaridade com ferramentas e bibliotecas populares de ciência de dados, como pandas, scikit-learn, TensorFlow, etc.;
Experiência em big data, ferramentas de processamento distribuído e frameworks como Hadoop e Spark é um diferencial.
Fortes habilidades de comunicação, tanto oral quanto escrita.

Somos uma plataforma que empodera as empresas a criar experiências únicas de comunicação para seus clientes finais. Se você já interagiu com um chatbot, foi atendido por um canal de suporte em redes sociais ou fez uma compra por WhatsApp, nós estamos por trás da solução.

Em 2021, fomos a primeira empresa SaaS da América Latina a abrir capital na Nasdaq. Estamos atuando em diversos países na América Latina, com mais de 14 mil clientes. Somos GPTW e mais de 1200 Humanz trabalhando pelo mundo. A ZENVIA está crescendo rapidamente, e estamos sempre em busca de profissionais que tragam novas perspectivas. Nosso jeito de ser valoriza e respeita a individualidade de cada um, com autonomia para trabalhar e se desenvolver.

ZENVIA. By Humanz for Humans.

O que nos faz um Great Place to Work?

Estamos 100% remotos e nosso horário de trabalho é flexível.
Zenvia Care é nosso programa de benefícios para você e sua família.
Healthcare: plano de saúde e odontológico sem coparticipação para o colaborador e com possibilidade de incluir dependentes, seguro de vida, telemedicina, especialidades médicas.
Wellness care: day off no aniversário, Gympass, além de coach esportivo e nutricional e telepsicologia gratuito inclusive para dependentes.
Parental care: licença maternidade e paternidade estendidas, acompanhamento gestante e auxílio creche até 71 meses.
Remote Care: política para quem quer se mudar temporariamente, R$1.500,00 para auxiliar nos equipamentos do seu escritório em casa, auxílio home office mensal de R$250,00 com possibilidade de destinar R$50,00 para a Previdência Privada, Alelo Tudo no valor de R$792,00 em Vale Refeição/Alimentação ou Benefícios flexíveis , e parceria com Woba para co-workings no Brasil inteiro.
Carreira: programa de mobilidade interna, programa de idiomas com auxílio mensal de até R$150,00 e acesso a um Hub de Aprendizagem para seu desenvolvimento e para que você possa ativar todo o seu potencial e desenhar sua carreira na ZENVIA.
Participação nos resultados, porque você ajudou a construí-los.
Conexão direta com colegas de outros países e ambiente de trabalho informal, onde os colegas compartilham conhecimento, colaboram e aprendem juntos.
Transparência, diálogo aberto e segurança para cada um ser quem quiser são essenciais para nós.

What's in ZENVIA for a Tech Talent?

Respiramos tecnologia, inovação. Evolução está em nossa essência. Desafios movem nosso dia a dia. Aqui você tem oportunidade de expressão criativa, autonomia para trazer melhorias, espaço para promover as mudanças, suporte para liderar ações, liberdade para ser quem você é e poder realizar, empreender, colaborar, inovar, crescer e se desenvolver. Nosso ambiente não é engessado, você trabalha suas entregas da forma que mais gosta, com uma liderança humana e uma equipe em constante conexão - ninguém solta a mão de ninguém!

E estamos construindo um time forte pra contribuir com nossa aspiração de ser líder global em comunicação para experiência do cliente. Queremos os melhores talentos em nossas equipes, compartilhando nosso ambiente colaborativo, onde todos crescem e se desenvolvem juntos. Venha para a ZENVIA!"
data-scientist-at-bunge-3736262989,2023-11-07,Data Scientist,Bunge,"São Paulo, SP",https://br.linkedin.com/jobs/view/data-scientist-at-bunge-3736262989?refId=edQCLaiW1sCCVCaqtSKaWg%3D%3D&trackingId=Xn4P12sgCsyPVGooL5oeFw%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card,"Location : BAL - SÃO PAULO CORPORATIVO

City : São Paulo, Brasil

State : São Paulo (BR-SP)

Country : Brazil (BR)

Requisition Number : 26352

Bunge has an exciting opportunity available for a Data Scientist. In this role you will be part of a global team working on challenging, meaningful projects impacting core business activities.

Since 1818, Bunge has been connecting farmers to consumers to deliver essential food, feed, and fuel to the world. Looking to the future, our ambition is to continuously reinvent ourselves, leveraging data to be at the forefront of analytics, technology and talent to accomplish our purpose in a better, faster and simpler way. Bunge is committed to operating and thriving in the digital world – creating world class agile teams where teammates are empowered and encouraged to collaborate and test and learn to succeed.

At Bunge, people don’t just come here to work, they come here to grow – solving challenges that directly impact the world with a diverse team of thinkers and doers. Most importantly, in all we do we live our values:

Act as One Team by fostering inclusion, collaboration, and respect
Drive for Excellence by being agile, innovative and efficient
Do What's Right by acting safely, ethically, and sustainably

Overview:

The Data Scientist applies strong expertise in machine learning, data mining, and information retrieval to design, prototype, and build next generation advanced analytics engine and services. The data scientist collaborates with translators to define technical problem statement and hypothesis to test; develops efficient and accurate analytical models that mimic business decisions

Responsibilities:

Design, create, test and implement complex models and algorithms that drive analytical solutions throughout the organization
Conduct advanced statistical and other analysis to provide actionable insights, identify trends, and measure performance.
Collaborate with translators and understands business problems to implement scalable and sustainable solutions
Coordinate with MIS, Digital Specialists, and Data Engineers to deliver holistic analytical solutions
Support translators in communicating the design, functioning and output of the analytical models/solutions developed
Ensure timely analysis and testing for regular maintenance of solutions over time

Qualifications/Requirements:

MS/PhD(Computer Science or Electronics), or MS in Computer Applications, Economics, Statistics or Mathematics or related technical discipline
2-3 years’ experience in a statistical and/or data science / business intelligence role
Should have experience in machine learning, statistics, optimization or related fields; deeper experience in working with large data sets, simulation/ optimization or distributed computing tools is a plus
Experience with programming is required; specific experience in R or Python is a plus
Experience of working with large data sets, simulation/ optimization and distributed computing tools (Map/Reduce, Hadoop,
Hive, Spark, etc.) is a plus
Strong analytical and problem-solving skills
Strong understanding of Agile methodologies
Openness to working in Agile environments with multiple stakeholders
Professional attitude and service orientation; team player
Good verbal and written communication skills
Quick learner to business needs and translate them into potential analytics solutions
Strong work ethic; ability to work at an abstract level and gain consensus
Able to build a sense of trust and rapport that creates a comfortable and effective workplace Attitude to thrive in a fast-paced environment
Open minded to new approaches of learning

Hybrid work - Gaspar - Santa Catarina or São Paulo - SP

Bunge (NYSE: BG) is a world leader in sourcing, processing and supplying oilseed and grain products and ingredients. Founded in 1818, Bunge’s expansive network feeds and fuels a growing world, creating sustainable products and opportunities for more than 70,000 farmers and the consumers they serve across the globe. The company is headquartered in St. Louis, Missouri and has 25,000 employees worldwide who stand behind more than 350 port terminals, oilseed processing plants, grain facilities, and food and ingredient production and packaging facilities around the world.

Bunge is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, gender expression, transgender status, national origin, citizenship, age, disability or military or veteran status, or any other legally protected status. Bunge is an Equal Opportunity Employer. Minorities/Women/Veterans/Disabled"
est%C3%A1gio-em-projetos-remoto-at-indicium-3751646995,2023-11-07,Estágio em Projetos (Remoto),Indicium,"Florianópolis, SC",https://br.linkedin.com/jobs/view/est%C3%A1gio-em-projetos-remoto-at-indicium-3751646995?refId=edQCLaiW1sCCVCaqtSKaWg%3D%3D&trackingId=BOm5bBUS5jVfblrR9Gx8cQ%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card,"Quem somos

Nossa missão é construir vantagem analítica nas empresas através dos dados. Para isso, trabalhamos em todas as etapas da Jornada Data Driven utilizando processos inovadores e tecnologias na fronteira do conhecimento.

Também buscamos inovar em processos e ferramentas, utilizando tecnologias de código aberto em engenharia de dados, big data, machine learning, inteligência artificial, BI e analytics. Encorajamos a busca contínua por novas e melhores ferramentas e também desenvolvemos nossas próprias, quando necessário.

Nosso principal recurso não são os processos inovadores e as tecnologias de ponta, mas as pessoas e a cultura que desenvolvemos diariamente.

Buscamos pessoas que queiram compartilhar e agregar ainda mais nessa cultura de inovação e desenvolvimento mútuo.

Acreditamos que cada um tem uma voz. Nossa gestão é transparente (mesmo!) e horizontal
Temos uma cultura de treinamento e educação permanente com material próprio e externo
Temos uma cultura de feedback permanente e desenvolvimento de pessoas
Incentivamos que nossos colegas sejam donos de seus próprios projetos e criem novos processos
Valorizamos as interações dentro e fora do ambiente de trabalho com noites de jogos, happy hours e muito mais (presenciais e virtuais)
Temos programa de incentivo para iniciativas pessoais e colaborativas

Gostou?

Então, siga conosco!

Como estagiário(a) em Projetos você será responsável por fornecer suporte operacional aos Gestores de Projetos na condução dos projetos de dados de uma ou mais squads, em todas as etapas do ciclo (planejamento, execução, acompanhamento e encerramento). Mantém a fluidez na comunicação entre a equipe, de modo que todos estejam alinhados sobre os direcionamentos dos projetos.

Suas funções incluem

Apoiar a execução dos rituais de gestão (sprint planning, review, daily meetings, etc.) dentro dos padrões estabelecidos
Criação e manutenção dos artefatos de gestão (Kanban, backlogs de projeto, relatórios, apresentações, documentações, etc.)
Criar e editar tarefas nos sistema de gerenciamento de projetos da empresa
Auxiliar os gestores de projetos no monitoramento dos cronogramas e entregas
Fornecer suporte à equipe na priorização e realização das atividades dos sprints
Compilar e analisar indicadores operacionais para acompanhamento dos projetos
Comunicar o andamento de projetos junto a stakeholders internos e externos

Requisitos básicos

Formação técnica ou experiência profissional com viés gerencial (Administração, Economia, Engenharias e afins)
Domínio básico de ferramentas analíticas (Excel, BI, etc)
Experiência na elaboração de relatórios gerenciais
Organização
Clareza na comunicação oral e escrita
Interesse em gestão de projetos
Inglês intermediário/avançado

Diferenciais

Experiência com gestão de projetos de dados
Experiência em projetos de gestão ágil
Experiência em projetos de consultoria
Conhecimento em gestão de processos gerenciais
Conhecimento e/ou certificação de metodologias de gestão de projetos (PMBOK, Scrum, 6 Sigma, etc)

Conheça alguns benefícios que a Indicium oferece

Nossa cultura

Gestão moderna, transparente e inclusiva
Ambiente dinâmico e aberto à inovação e criatividade
Cultura data driven
Trabalho com autonomia e engajamento
Ambiente leve, descontraído e time movido a desafios
Crescimento acelerado da empresa
Home office e flexibilidade de horário

Para seu desenvolvimento profissional

Plano de carreira estruturado
Cultura de feedback e desenvolvimento
Ciclo de avaliação semestral e trimestral
Time experiente, colaborativo e disposto a crescer
Projetos relevantes e de grande impacto
Trabalho com metodologias ágeis e participação em equipes multifuncionais
Aula de conversação em inglês gratuita e semanal
Programa de Certificações - provas gratuitas, se aprovado (a), ganha pontos no IndiciumGo
Programa de treinamento por função e área via tech tracks
Programa Databloggers - Incentivar a escrita de conteúdos pelos profissionais da Indicium
Programa de Desenvolvimento de Líderes
Onboarding estruturado
Incentivo à educação
Budget por área para integração e capacitação

Para sua saúde e seu bem-estar

Sede em Floripa com espaço de convivência
Snacks e bebidas na sede
Programa de pontos com premiações
Programa Oxigênio - Apoio psicológico
Day off no aniversário
Ações de endomarketing presenciais, híbridas e remotas
Happy hour toda sexta-feira
Noite de jogos toda primeira quinta-feira do mês de forma híbrida e toda última quinta-feira do mês de forma presencial
Parceria com empresas com descontos especiais
Aula de Yoga na cadeira gratuita e semanal
Gympass (Plataforma corporativa de atividade física com foco na qualidade de vida, saúde e bem-estar)

Diferenciais

Bonificação de final de ano de um salário ou mais
Programa de indicação - Pagamento de gratificação no valor de R$ 250,00 no terceiro mês de empresa da pessoa indicada

Carga horária: 30h semanais"
